1,"i would looove to see your closet cleanout... the reasons why you are tossing some clothes and leaving others ... the process of it 
anyway.... hands down.. your styling videos are the best  on social media"
0,"Love this intro ""style educator,"" and we're taking note! Your content is always valuable, Lydia. I love the effortless modern chic style you help us achieve. ✨"
0,I do love these types of videos!
0,I love these videos! They are really helpful! I think I need to work on my basics 🙂....Mine are not as polished/quality as I would like.
0,🔥🔥🔥
1,Yess! You are out here saving lives!😂❤❤❤
0,"Great video, I love your shorts but your longer videos give us a chance to understand the process behind the styling, if it makes any sense? Also I love how this one is done differently where you are kind of thinking aloud. Great content, thank you"
0,More of these videos please ❤ fab outfits 😍 xx
0,"This has been one of my favorite videos of yours!!!! My favorite was when your Mom joined.... Which made me think, if you did this style of video with your Mom... It would be perfect! I love you two together ❤"
0,"Thank you, more of these videos would be great, really helpful."
0,"Yes, more please ❤"
1,I found this really helpful to watch you thinking through what would work and explaining when you thought it didn’t.
0,Very useful🪄
0,Really helpful. Thank you.  I was complemented on my style yesterday.  I was channeling you! THANK YOU Lydia!!!!
0,"Really good video, love the metacognitive modelling. Super useful!"
0,It’s awesome that you can put these outfits together in like 2 seconds. It takes me about 5 hours 😂
1,"this was SO GOOD! hearing you think out loud was so helpful! would love more of these!! Thank you! Also, in dyer need of an entire wardrobe makeover...would you ever do a little series of starting from scratch (on a budget)??!!"
0,Loved this. So useful and entertaining too ❤
2,"The only good combo was actually that black and greenish balloon pants with burgundy and gold…stick to clothes Lydia, this was a fail for me 😅"
0,So useful! Thanks! ♥️🇨🇦♥️
0,"Lydia, this is exactly the type of information I need! The content to this video is so helpful, especially during the summer when one just wants to pack an overnight or carry on bag for a quick visit with friends or for an informal gathering! Less is more! 🥰👜🇨🇦"
0,🎉
0,Please please please more videos like this!
1,"You are incredible - knowledgeable and savvy. I think you could wear a burlap bag and look so stylist! Your biggest fan from Cape Cod, Mass., USA"
11,Yes!! More of these videos please. We can shop our closets and design lots of outfits with these tips.
1,Great video!  What bra do you wear with your tank tops?  I always struggle finding bras that do not show at all.  Thank you❤
0,This was great! Listening to you deciding what to add and why/why not was great! I love these styles of videos! Thank you!
1,"Incredible matching black, white and dark chocolate brown in the last outfit!"
0,"I love this video! It's great seeing your process ""live!"""
11,"This has to be one of the most instructive in your arsenal! Thanks for letting us into your thoughts in action!! More, please❤"
0,Its like watching the thought process of an artist. Thank you for sharing!
0,I enjoyed the format of this video very much where you took us along as you thought through how you put together the outfit and let us see sort of the bts of your thought process. It felt like I was in the room with a friend helping to put together an outfit. It’s also helping to see how you think through your decisions.
2,This video really shows the power of accessories indeed! Thanks for making it so easy to see. Unfortunately it also gives a feeling that one needs like many pairs of scrappy sandals and  many various leather flip flops 😅
5,Love the thought process you go through as you say it out loud 👍
0,Love this style of video! More please!
0,Very useful! Thank you!
2,Classy ladies never touch their hair ....
8,"Loved this video, please do lots more of these! I Would love a video, where you style the same base layer for different occasions by adding different accessories."
23,"This is golden! Hearing you thinking out loud, trying on things, disregarding them, swapping them out and seeing it all come together is how we can learn ourselves how styling works. Love!"
3,"Yes, great video format; I can understand that the thinking out loud process might not appeal to everybody, but I actually thought it was quite good. Works for me!"
0,Hello from France. I love your vidéos and this is one is very inspiring. I do visit Manchester twice a year to visit my daughter and I always wish I would bump into you whist shopping😂 hope that there are not too many mistakes
0,Love it!! Thanks.
0,❤I 😍 loved
0,Your best videos!!
1,So helpful love this! Also it’s fun to watch you rummage through your closet 😂. Love how you creatively mix neutrals.
0,💕💕💕🤗
0,Super helpful 🎉❤
7,I love these kinds of videos because you are walking us through your thought process and we are able to learn from it. More of these videos please! ❤
1,I like seeing this process put into action. What are your three style words?
0,"Yes, please do more of these videos. I absolutely loooove your style."
0,Sooo useful I watched it twice !
0,❤❤❤
0,"Thanks Lydia. I love these kind of videos. Please do more of these.
I love accesorising. Everything looked great on you"
6,Your videos are the best ! Simple. Basic and classy ❤️
0,Very enjoyable to go through your decision making process on dressing up and down these outfits! Please make more of these videos ❤
0,"Really enjoyed and learned from this video.
Seems like the clothes and accessories would appeal to a much wider audience.❤️"
1,Love your styling videos ❤
0,"The sunglasses crack me up. She has at least l20 options, worth tens of thousands of dollars. And that’s just sunglasses. Not going to lie- a little jealous!"
0,"Lydia, with your slim body figure, your height, and your loong legs, EVERYTHING looks gorgeous on YOU......

But on my 5'2"", VERY curvy pear 😅 shape, and short legs  NOTHING looks good!!

Loose/wide legs pants make me look shorter, and bulky 
And fitted pants/skirts/dresses make me look vulgar 🤒🤒"
52,I loooove these videos where you style basics or capsule basic pieces because these are what people actually tend to wear on a day to day. They're more realistic. It makes me so exited for my wardrobe ❤❤. Please keep it up. Love these vids
1,Just some cool accessories is all it needs.  Easy peasy.
0,I love this style of video! Very helpful
0,"This was very helpful ... thx ... yes, more."
0,❤❤❤
0,"Unsurprisingly, I learnt most when you identified what wasn't working for you and how to fix it!"
0,1M .... coming soon
6,Love this!!!  So very helpful; I love hearing your thoughts while styling an outfit.  I also loved the spectrum of dressy to casual this video covered.  Thanks for the educational video.
16,"Can you give us a tour through your accessories? All Footwear, bags, jewellery, sunglasses, belts, scarves and hat/caps ??
Would really appreciate it 😊"
10,"This was very useful info for me. Styling is like the artistic part of dressing, and it doesn't just 'happen'! 👒"
0,"Love this type of video, more please!"
6,"My favourite type of content!  Thank you,  Lydia.  I also love one base layer, multiple ways to style! 🤍"
1,"Hi, Lydia! I think I've got all the necessary basics now and thanks to you can put them together in nice outfits. However, and I totally agree with you here, it's how we 'season' those base outfits with the right accessories that actually gives our look a major lift. And it's here that I struggle the most now. Accessories are a true minefield: it's so easy to overdo them and ruin everything, or sometimes they are there but don't work for some reason :( Lydia, do you think you could come up with some 'algorithm' for using accessories in the right way? I suspect it's largely very creative and intuitive, but maybe there's  a chance to create at least some base level   'manual' of this sort for beginners? 🙏"
2,I think you are on track with this style video. I have built my basics with your help so ideas of switch a roo are perfect
2,"I really like the video! Loving watch the process of how you actually style the outfit and your toughts behind it.
Wanna see more content like this 💜"
7,I would love to see your take for casual elevated for office. After working at home for 14 years I am starting in a corporate environment and I am struggling to leave my casual pants: cant really see me in a suit and heels. What would Lydia do? 😳
22,"LOVE this video, and LOVE hearing the process out loud, many more videos in this format please ☺️"
1,"Yes pls, I love these tutorial type videos ❤"
0,"Great advice, very helpful."
18,"Thank you, Lydia!  This video was so helpful!  It’s so valuable to learn the thinking that goes into your styling and accessorizing.  It excels at illustrating why a look just seems a little off and how one small tweak, like different sunglasses or bag, can make it all come together.  More like this please!❤"
1,Loved this Lydia. More please!
0,Do you buy one oe two sizes bigger in jeans than your normal pant size? What size are the AF jeans? Thank you for the style ideas; they are basic and attractive.
2,Really love the video. Love to hear how you chose your accessoires. Thank you!
3,"Very useful tips for a minimalist like me, the best video as usual ❤❤❤"
5,Thank you  for this video!   Watching you put the outfits together and hearing your thought process was wonderful!
6,"I love the combinations and accessories you chose! I'm wondering about the clutch purses, however. Perhaps it goes back to my own history, but it seems so easy for someone to snatch your clutch if it's only held under your armpit. It's a shame that this needs to be a consideration because your beautiful bags really complement your outfits."
2,"Hi Lydia,,
I find by using basics, that I am putting together so many more outfits and then
 choosing different accessories, it makes for so many different looks."
0,Love your videos Lydia...Bravissima ❤
0,"Thank you so much Lydia, love the video and your styling x"
3,"Wow u have a lovely wardrobe. All stuff in the closet is neatly stacked, folded, color coded and also hanged."
1,👍👍👍👍
2,"U prolly spend a lot of money on Style. Your wardrobe is having tons of accessories, shoes, bags and clothes in the closet. And they seem the latest trend. So v lucky to be spoilt for choice. To top it your hairdo is definitely well groomed with keratin and highlights. I guess Style is expensive"
3,Love these type of videos 😍
3,I really enjoyed watching your process of putting an outfit and accessories together. So helpful!
13,"OMG How many white jackets and dresses u have at the back. Imagine so much variety in 1 color,  so how gigantic must be ur wardrobe."
0,I guess if I was slim and fit anything would look good. Show me how to transform a fat frumpy middle aged and not a skinny one.
2,Bravo Bravo Bravo Bravo Bravo!!!!!!!!!
38,"Love your basics videos like this one. I can’t get enough, so yes, please do more! SO helpful!"
11,Accessories make an amazing difference to every outfit. I love your ideas.
4,"Noticed the new format, but I skipped quite a bit of the boring choosing bits I’m afraid. Love the explanations though."
8,I love to see your creative process! At this point I hear your voice in my head while I’m putting together outfits 😂
0,I love your athletic feet and ankles! How beautiful! Oh my God! You are beautiful! 🥰😍😘
0,So helpful!!! Missed these sm. Thank you ❤🙏
0,Great video! I had same video idea in mind haha
0,Any decisions on wedding dresses?
0,"Brilliant again Lydia, I’ve learnt so much from you and now have a capsule wardrobe that works while I travel and live in South Korea.  It works for all seasons and what ever I reach for looks good with everything else and I can be out the door feeling really good about my outfit in a really short time. Thanks heaps! Oh yes, this way of thinking has also helped me stop impulse buying. I can now resist beautiful (but not quite my style) or gorgeous (but not needed) clothes, which I could never do before!"
0,My most favorite video🌝 Thank you so much- great job!!!🫶
0,"Love the concept of this video, and loved how you styled the items! I do think the shorts were throwing things off slightly for me personally, they look like they're not fitted properly or something idk, they are a bit low and loose around the waist, maybe thats just me being uncool though ha."
0,All looks are perfect 👌
0,Love this! ❤
0,pretty lady with beautyfull feet
0,"Nice outfits 🙂 I liked the 1st ❤And what's your shoes size ? 
Because I have the impression we have the same shoes size 😁"
0,"Thank you for these videos Lydia! I recently found your account and I love the message that you give about investing in good basics and atemporary pieces. I started to apply your advices and I recently bought something a little bit pricey but worth it! (it's a spanish brand called Adolfo Dominguez, maybe you've heard of it). Anyway, thanks again!"
0,"LOVE this video! 😇🥰🫠 Lately, I've been noticing how a hat or head scarf can make us appear taller! It draws the eye all the way up, from the shoes to the top of the head. So this outfit with the head scarf is something I would definitely wear. Thanks Lydia, you know we love this type of video! 🩵💜💙🩵"
0,Love these videos
0,"Love this!
Thanks Lydia 😊❤"
14,This is my favorite of your video types along with how to style basics! Thank you!!
0,I LIVE for these styling videos and tips. Amazing video!
4,"Love all the outfits.  The base top is wonderful, and the base shorts would be too, if the left leg didn’t have “pulling” wrinkles whenever you moved."
0,Yes!!! This is Lydia we all love ❤❤❤❤❤❤❤
0,"Thank you so much Lydia, lovely video :)"
2,Older stylists 40+ are recommending beware the long short unless it just covers the knee
0,Thanks! Love the collarless blazer please link us to any you find in The future since this one is sold out thank you🎉
14,"All the 5 matching shoes and bags, accessories, jackets, tops are not from her minimalist tidy wardrobe behind. She has a lot of matching stuff kept in another wardrobe. Plus they are all latest in trends and looks brand new. What do we do if ours is a bit dated and used. Wont look so good."
0,"I’d love a shoe video, as you always seem to nail the shoes with every outfit Sx"
13,"Bravo! Lydia, you've been absolutely killing it recently! Soo happy our incredibly talented and creative Lydia who is teaching us to actually style our stuff rather than buy new one is back! 🥰"
8,"Thank you so much Lydia, very enjoyable and useful video!"
1,Bravo!!!
4,"6:45 I do love how you've utilized the scarf and tied it around your waist! It's very different and brings dimension! She has another similar styling video on her yt short called, ""Free Ways To Upgrade Your Style."""
24,Love this style of vids. They help with ideas. Please do more 😊. I really enjoyed this
0,I can't get on with those shorts. they remind me of what my mom wore in the 80s and even as a kid I remember telling that it made her look frumpy lol. a few inches shorter would be better imo
3,I love your Nakd collection! Thank you for the tips❤
4,I really like your dressing senses❤
0,Some good ideas ❤
0,"thanks so much for the video, very interesting, please continue the content 😊"
1,Really useful tips! Could you do something on when to wear silver and when to wear gold jewellery and accessories? I always struggle with this.
0,"Please do more of this kind of videos, I really enjoyed this one, thank you❤"
0,"I love, love, love the tan skirt with the navy linen vest.  Thank you for the don'ts, and don't overdue's!!"
0,I’d love more videos like this!!
0,"Can you do a Massimo Dutti review collection sometime soon, some fab trousers in their latest collection and would like to see how to style them? Many thanks"
0,"Yes, the different color  palette u mention for neutrals like these darling ❤ especially Autumn Palette colors, tans, camels, beiges, browns, burgundies, greens etc I don’t wear black, white, navy etc xxxx🙏🏻🙏🏻❤️❤️"
0,I love watching your videos! They give me great ideas and support the theory that classics never go out of style!
0,"Love so much your content! Could you please make a video on details/secrets that we should know? Like underwear colour X white clothes, bra’s styles and sizes X top’s styles, etc - would love to watch!"
0,"Luv these Outfits , so Versatile"
0,"Amazing, very helpfull. Love your style!"
0,More of this please!
15,"The too long pants trend... Well... Many of us ask themselves how you can keep the hem clean. I don't even ask myself this question, because there is only one explaination: you can keep them clean because you never wear them out of the house! You wear them only in front of a camera. These pants are made just for posing! 😂
And I suggest that Lydia gives once for all her opinion on this topic, after she must have read the question how she keeps the hem of these too long trousers clean about a million times. 🤔"
0,Très jolie.merci
0,"Yes, more please! 🙏🏼 love these videos! ❤"
1,The long trouser shorts are just not flattering on anyone. I think it ages any woman and makes the calves appear too thin.
0,Can you do a series on Kitten Heels?
0,From whr im based we wear as mentioned all here. Bcos we have rain and sunshine thru out 365 days. Its the colors that made a difference to our moods. Keep coming vids like this
0,Great tips🥰 Question please… I’m trying to put outfits together for Italy in August. What is appropriate attire for evening/dinner? Also… are open toe shoes appropriate for evening?
0,"Over the weekend,  I tied a colourful scarf across my shoulders on my white tee + black wide leg pants combo, and I felt gooood standing out. Practical also, because i get very nitpicky about ensuring that I get no stains all through the day.

Oversized everything is MY JAM"
0,"As always, Lydia, these are wonderfully educational videos. Thank you!"
0,Yes please more videos like this!! You have helped me tremendously 🙌
0,"I absolutely need videos like this! Amazing advice, never considered black leather bags for Summer but you are so right and my Chanel bag is now ready to go on holidays ❤"
3,"Yea, would love to see more of these kind of videos!"
14,"Allover oversize looks good only if you have relatively small chest. I have DD chest with the slimmer body, but if I wear that sort of an oversize top/dress, I look like a walking tent."
0,Would you wear a 3/4 silk blouse that’s formal (Tibi) with linen wide leg drawstring trousers - that’s a big juxtaposition!
1,aren't those white pants way too long? they literally touch the floor and would get awfully dirty real fast. Not a good look imo 🤷‍♀
0,🤍🤍🤍
1,I loathe with a vengeance this trend of putting a bag under your arm. Especially impractical in summer. Sometimes following trends it’s just so silly.
13,"Thank you for staying true to your style. After going through a tough period of emotional burnout, I lost my confidence and sense of fashion. Your videos helped me reconnect with myself and feel good in my clothes again. Truly grateful!"
0,Ta mais linda
0,These videos r helpful
3,The white trousers are too long
3,The wide leg pants are completely impractical and almost clownish.  Next year no one will be wearing these so IMO they’re a waste of money.   I like the blue dress that can be belted or not.
1,Those trousers look sloppier and sloppier 👎
0,❤❤❤
0,"Yes Lydia, love the return of this type of video 😃 my favourites are always these do/don’t and 1 item 5 ways 😃 And regarding the comments at the end - We know you have a wedding to plan - don’t worry! ❤"
0,"Alas, not to have a big bust!"
1,Love your content and style. Waiting for you to dress Mum again 🤗❤️🇦🇺
8,"Lydia, I love the length of your white wide leg pants, but how do you keep the bottoms clean? It drives me crazy to have them dirty in 5 sec"
4,Definitely do more of these! All of your Ideas are very helpful! As far as the oversized you look stunning in everything however I am only 5ft 2 inches and anything oversized makes me feel like I am drowning in fabric and it looks like I’m wearing a potato sack Not a flattering look haha !!!
0,"Yes please Lydia, this was a great and inspiring vlog. More please, they would be so useful. Diving into winter black and combining it with summer whites, genios ! and so chic and stylish.
Looking forward to your next styling video !
Thank you 😊"
0,"Love them 
Na-kd unfortunately is not shipped to Canada . Maybe you can push for that 😉"
5,Yes Lydia please more of these videos! Love the outfits you are creating with the different colors & material. 😊❤️
2,"Love all your content and ideas, I’ve learnt so much, but I do feel the trousers are too baggy and look to big on you, it’s the only look I’ve ever seen you wear that I’m not keen on"
1,Bravo Bravo. Yes please. Deep Dive Lydia😊
0,A we some of these don’t ship to the US
0,YES please do more I love all your knowledge
0,"I have used high-end imitation Rolex. The quality is good. Except for the fake diamonds, the workmanship and weight are the same as the real ones. I have worn it for many years without losing the paint.  *hotdups*   is worth recommending!"
1,"I could have all your clothes, handbags, and shoes! I'm  delighted! 🤩
Despite my best efforts, I can't seem to build a wardrobe like that, and I still have tons of mismatched clothes 🙄"
0,"Yes, more…."
10,A YES to more YT Do’s and Don’t
0,I prefer white and beige together they're both cool tones cream tends to be yellow and it doesn't look good on me beige has a more pink undertone to it ❤
4,I can never walk with my white trousers dragging the ground like that
1,"Thank you, colour combo options would be good"
1,Yes please 🙂👍
8,Lovely ideas ! I am quite older than you are but your suggestions still works on me! Thank uou ❤
4,"Please do more of these videos Lydia. I really enjoyed it. Who cares if something is sponsored. In my eyes, we are here to get styling inspiration from you. And we can get that even if a video is sponsored. If someone is (I'm sorry) but that shallow and that childish and won't watch one of your videos because it was sponsored. Then that will be their loss. I really love your new naked collaboration. So many great pieces . Congratulations again!❤"
0,"Love your style, Lydia. You are a cutie patootie. 😄"
14,The white shirt is beautiful but seriously. $335!!! For one top?! Very out of touch.
0,Hi Lydia…you were my inspiration for diving into my first Capsule Wardrobe last month!  I would like to request more plus size pieces from your clothing line cuz I’m loving your collection. ☺️☺️
2,Don’t forget your Canadian viewers… sentimental
0,"Lydia, im so sorry to ask, have you removed that cool shorts with your summer must haves that was here in spring?"
2,You’re awesome! ☺️
0,😢😵‍💫
1,"I really like your YouTube videos, and often found great ideas for styling for myself, and often revisit your videos. ❤"
2,Thank you love your videos! Can you please make a video on how you decide what items are worth archiving and what to toss? E.g. should we still keep our fave skinny jeans and waterfall knit cardis in case there's a comeback?
2,"Love it Lydia, thanks a lot"
13,"While I love your style overall, and most of your suggestions…
This white pair of trousers simply swallowed you. 😱
The width is just extreme for almost anyone’s height, 
and seems pretty unpractical for traveling, or for any occasion at all."
14,"I don’t understand what the big fuss is about sponsored videos. Especially when it comes to fashion. I’ve heard other YouTubers say they’ve received complaints in comments. I love your content, sponsored or not!"
2,"Yes, please, more videos like this. It was videos like these that made me fall in love with your channel! Also, thank you for addressing the sponsorship issues. It actually makes sense now that you explained it. The NAKD collection is amazing. Hopefully rhey are able to ship to Canada at some point. Very beautiful and affordable which is so great in this enonomy. You did your big one with this drop! 🎉🎊🔥"
0,Hi Lydia! Is NA-KD getting more stock of your pieces that have sold out?
4,I so wish Arket and NA-KD shipped to Canada they have such lovely pieces and I love your collab!
1,"I always enjoy your videos. They are a treat for me, and they have helped me develop a great style. Thank you! 😃"
2,"Funny you should lead off with cream and white! I actually stood in front of my dressing mirror this morning, trying to decide whether to wear white jeans with a cream cami. I thought you would approve, so I did, and immediately received a compliment on the outfit! Thanks for another great video Lydia!
PS, I just realized you call your little top a ""vest"" and we in the US call it a cami. Either way it's a light top with spaghetti straps. 😊"
1,"Excellent video as always, Lydia! Thank you! 😊🩵"
0,"Thank you for another wonderful video! Please do another shoe pairing video for summer specific outfits! 

I’m coming out of “hiding” after building my career and having three kids (too hard to buy nice clothes when your weight is constantly changing!!) and now focusing on me and had no idea where to start on my sense of style and your videos help so much. Thanks again."
1,Thanks again for this! Yes! More please:)
61,Your channel has made me realize over the years that simple classic clothing is what suits me best.
3,Please do more styling videos like this. Luv them
2,Yes! Love these videos!
35,"Please, dear Lydia, give us more of such super useful videos! 🙏🙏🙏 I'm particularly keen on the modern/effortless vs. dated/twee comparisons 👌"
12,"Yes, more of this kind of videos. Loved it!"
3,Great tips!! Thank you!
6,"General tips, please Lydia and can we get your Mum to join you sometimes, showing things that she would wear alongside you ❤"
3,How do you keep your white wide trousers clean running erands if it touches the floor. I wear mine with sneakers but the seam is always a bit dirty and dusty when Im back from shopping.
6,"Thank you so much Lydia! Yes, please, more of how to style evening pieces in daytime dressing xx"
64,"Yes Lydia, please more of these of videos. In the U.S., for the word twee, we might say something is cutesy. It’s great to see the visual of what not to do and hear the explanation of why something is feeling off with the outfit. Then so helpful to see the comparison of what to do."
3,"I would love to see you do more ""outfit ideas"" videos - they are so helpful for everyday life. Especially how to mix and match the clothing we have already acquired (from your recommended clothiers and whatever we already own). Thanks so much. Finding your YouTube, Insta, and the LTK site has been amazing for me! And I'm old...😉"
3,American here: twee = contrived.
2,Luv u so much
1,Would love a video on how to wear/ incorporate color into summer wardrobe
23,"Thank you…more colour combinations please . I’ve followed you for years and can understand concerns regarding sponsorships but as you said remaining true to your sense of style which we all admire greatly is the way forward. Personally after years recovering from a life threatening illness - I lost my original shape,style and confidence. I want to thank you for helping me understand what I needed to do to feel comfortable in my clothes again, instead of hiding you’ve helped me get out into the world again with more confidence ❤"
0,I love your last outfit. How can I wear all black in very warm climate?
2,I always say you learn something new every day. Twee style is one of those times. I recently viewed a short from you in regards on how to properly style tank tops. It was so helpful to realize that the higher neck ones were not the best choice under blazers. You look good in all of these styles that are presented.
4,Please do more
6,I love silk and I wear it in the summertime with white jeans. I also wear it with linen. I just love the fabric. It feels really good on.😊
3,Haha..thanks for explaining “twe” I would not have known what it mean without your explanation.
6,Please do more‼️
21,I’ve been investing in linen pieces (mostly shirts) this summer. Its so low maintenance (wrinkles looks sexy in it) and it instantly makes me look put together & expensive.
2,1st
0,Hey Lydia. The burgundy pant set with the ruffle bandeau is not available on the website. Will it be restocked soon?
0,"I just received my order of the asymmetrical top in red and taupe along with the trousers in red and white.  This is my first order with NA-KD and WOW so stunning and the fit is perfection! Great job on this, love!!"
0,"Hello, I can't seem to find the Asymmetric Volume Top and the Wide Leg Suit Pants in red in the link you gave. Can you help me by telling me where i can find them?"
0,Would you make more light weight long sleeve tops please😊
0,I want to be able to purchase!
0,I can’t figure out the sizes for USA… I need inches
0,Have recived some Collection today and all looks AMAZING!!!
0,Amazing collection! ❤❤❤🎉
0,Hello. Is a 38 a 12 uk?
0,This na-kd is the worst quality. Better to get one defence piece from ethical brand than 5 from na-kd.
0,I love all your items but im 5'3. Can you make a petite range?
0,"Congrats on this new collection, Lydia!
However, maybe next one should be dedicated to everyday/working outfits for normal people 🙏"
0,Einer so süßen Frau steht alles. Herzliche Gratulation zu dieser fantastischen Kollektion.
2,"Lovely Lydia, I am absolutely thrilled to see you doing so well! Your latest collection is stunning and although at my age I don’t go out anywhere near as much as I used to I did rush to buy the gorgeous pleated full skirt as I think it will look as fabulous in autumn with lace up boots and a fancy knitted top as it will in spring and summer. Having said that, I have asked to be notified when your yellow shift dress comes online, so ya never know. 😂
Seriously, I’ve watched you go from strength to strength over the past few years and it makes me so happy to see you succeeding in the fashion industry, which is not easy. It’s clear to me that fashion is where your passion is and boy, do you know how to make simple, classic lines stand out with your thoughtful, classy style.  Keep going love, push forward, onwards and upwards. I feel fabulous in the pieces of yours that I have bought in the past and I’m sure that I won’t be disappointed this year.  ( The white backless dress is also on my mind.)
Take care and thanks for making me a very happy retiree. ❤"
2,I like that garnet red.
0,❤
0,"How will the wide leg red trousers work for the tall girls? I’m 5’10” and in the US, so don’t want to order if they’ll be too short. Thank you!!! STUNNING collection as always!"
0,"I adore that first red outfit! Even with the ruffles it looks minimal and sleek. And congratulations on your collaboration!🎉 To me, everything feels kind of 1950s which was such a classic design era. 😊"
0,Love the collection but it doesn't look like they ship to Canada
0,Sooooo beautiful collection. I love your dog!! ❤
2,"Congrats, Lydia - loved almost every piece! And also liked your inspiration & joy transmitted through this video!🫶🏻🤍"
0,Why do some items on the website say „coming soon“ 🥹 I want to order the white skirt. When will it be available?
1,I bought some items from last summer collection and still very happy with it. Skipped the winter collection as the fabrics were mostly synthetic which I hate. Glad to find out that this collection has some more cotton or linen. To be honest I liked the previous one more as this one is a bit too much for me but ordered to check some items anyway. The silver buttons look very cheap to me ( sorry) but if I like the top I’ll see if I can replace them. Would like you to show some more styling options for those beige ones.
1,🔥
